score,title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use,year,archive_identifier,source_group,downloads
135,"Life and works of Rev. Charles H. Spurgeon [microform] : being a graphic account of the greatest preacher of modern times : his boyhood and early life, wonderful success in London, preaching to vast audiences at the Crystal Palace, Surrey Music Hall and in the open air, famous Metropolitan Tabernacle, Pastor's College, orphanage, etc., etc. : containing personal anecdotes, vivid descriptions of his appearance ... : to which is added a vast collection of his eloquent sermons, brilliant writings, and witty sayings","Northrop, Henry Davenport, 1836-1909",https://archive.org/download/cihm_29647/cihm_29647_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain preaching, prayer, revival, or teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation.",1890,cihm_29647,Spurgeon,1161
135,"Life and works of Rev. Charles H. Spurgeon being a graphic account of the greatest preacher of modern time [microform] : his boyhood and early life, wonderful successes in London ... containing personal anecdotes, vivid descriptions of his appearance ... to which is added a vast collection of his eloquent sermons, brilliant writings, and witty sayings","Northrop, Henry Davenport, 1836-1909",https://archive.org/download/cihm_11370/cihm_11370_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain preaching, prayer, revival, or teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation.",1890,cihm_11370,Spurgeon,851
135,Sermons of Rev. C.H. Spurgeon ..,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp0007spur/sermonsofrevchsp0007spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain preaching, prayer, revival, or teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation.",1892,sermonsofrevchsp0007spur,Spurgeon,581
135,Sermons preached and revised by te Rev. C. H. Spurgeon,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonspreached01spurgoog/sermonspreached01spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain preaching, prayer, revival, or teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation.",1859,sermonspreached01spurgoog,Spurgeon,567
120,"Meditations from the pen of Mrs. Maria W. Stewart, (widow of the late James W. Stewart,) now matron of the Freedmen's Hospital, and presented in 1832 to the First African Baptist Church and Society of Boston, Mass. ..","Stewart, Maria W. Miller, 1863-",https://archive.org/download/meditationsfromp00stew/meditationsfromp00stew_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1879,meditationsfromp00stew,Baptist History,4433
120,The history of Negro Baptists in Mississippi,"Thompson, Patrick H., 1866-; Woodson, Carter Godwin, 1875-1950, former owner. GEU; Association for the Study of African-American Life and History, former owner. GEU",https://archive.org/download/12642935.22778.emory.edu/12642935.22778.emory.edu_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1898,12642935.22778.emory.edu,Baptist History,4051
120,"Indiana Baptist history, 1798-1908","Stott, William Taylor, 1836-1918",https://archive.org/download/indianabaptisthi00stot/indianabaptisthi00stot_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1908,indianabaptisthi00stot,Baptist History,3387
120,The lone star. The history of the Telugu mission of the American Baptist missionary union,"Downie, David, 1838-1927",https://archive.org/download/cu31924050034267/cu31924050034267_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1893,cu31924050034267,Baptist History,2980
120,"George Grenfell and the Congo; a history and description of the Congo Independent State and adjoining districts of Congoland, together with some account of the native peoples and their languages, the fauna and flora; and similar notes on the Cameroons and the island of Fernando Pô, the whole founded on the diaries and researches of the late Rev. George Grenfell, B.M.S., F.R.G.S.; and on the records of the British Baptist Missionary Society; and on additional information contributed by the author, by the Rev. Lawson Forfeitt, Mr. Emil Torday, and others","Johnston, Harry Hamilton, Sir, 1858-1927; Forfeitt, Lawson; Torday, Emil, 1875-1931",https://archive.org/download/georgegrenfella01tordgoog/georgegrenfella01tordgoog_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1908,georgegrenfella01tordgoog,Baptist History,2915
120,"The missionary gazetteer, comprising a geographical and statistical account of the various stations of the church, London, Moravian, Wesleyan, Baptist, and American, missionary societies etc., with their progress in evangelization and civilization","Williams, Charles, 1796-1866",https://archive.org/download/missionarygazet02willgoog/missionarygazet02willgoog_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1828,missionarygazet02willgoog,Baptist History,2792
120,"Forty years among the Telugus : a history of the mission of the Baptists of Ontario and Quebec, Canada, to the Telugus, South India, 1867-1907","Craig, John, 1852-1923",https://archive.org/download/fortyyearsamongt00craiuoft/fortyyearsamongt00craiuoft_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1908,fortyyearsamongt00craiuoft,Baptist History,2450
120,"History of Coffee Creek Baptist Association, (Southern Indiana): an account of present churches, and biographical sketches of its ministers","Tibbets, Joshua C. 1813-1886",https://archive.org/download/historyofcoffeec00tibb/historyofcoffeec00tibb_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1883,historyofcoffeec00tibb,Baptist History,2407
120,"The story of a 100 years, 1820-1920 : being the history of the Baptist Church in South Africa","Batts, H. J. (Henry James), 1856-1937",https://archive.org/download/thestoryofa100ye00battuoft/thestoryofa100ye00battuoft_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1922,thestoryofa100ye00battuoft,Baptist History,2373
120,"The lone star, the history of the Telugu mission of the American Baptist Missionary Union [microform]","Downie, David, 1838-1927",https://archive.org/download/cihm_05915/cihm_05915_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1893,cihm_05915,Baptist History,2217
120,"A general history of the Sabbatarian churches; embracing accounts of the Armenian, East Indian, and Abyssinian episcopacies in Asia and Africa, the Waldenses, Semi-Judaisers, and Sabbatarian Anabaptists of Europe; with the Seventh-day Baptist denominaton in the United States","Davis, Tamar, Mrs",https://archive.org/download/generalhistoryof00davi/generalhistoryof00davi_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1851,generalhistoryof00davi,Baptist History,2171
120,"The missionary gazetteer [microform] : comprising a geographical and statistical account of the various stations of the church, London, Moravian, Wesleyan, Baptist, and American, missionary societies, &c. & c. &c. with their progress in evangelization and civilization","Williams, Charles, 1796-1866",https://archive.org/download/cihm_48036/cihm_48036_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1828,cihm_48036,Baptist History,2165
120,"The story of a 100 years, 1820-1920 : being the history of the Baptist Church in South Africa","Batts, H. J",https://archive.org/download/storyof100years100batt/storyof100years100batt_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1922,storyof100years100batt,Baptist History,2164
120,The pulpit commentary (cu31924101104507),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104507/cu31924101104507_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104507,Pulpit Commentary,2109
120,The pulpit commentary (cu31924101104994),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104994/cu31924101104994_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104994,Pulpit Commentary,2094
120,The pulpit commentary (cu31924101104499),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104499/cu31924101104499_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104499,Pulpit Commentary,2089
120,The pulpit commentary (cu31924101105025),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105025/cu31924101105025_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105025,Pulpit Commentary,2063
120,The pulpit commentary (cu31924101104945),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104945/cu31924101104945_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104945,Pulpit Commentary,1996
120,The pulpit commentary (cu31924101104556),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104556/cu31924101104556_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104556,Pulpit Commentary,1963
120,The pulpit commentary (cu31924101104515),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104515/cu31924101104515_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104515,Pulpit Commentary,1943
120,The pulpit commentary (cu31924098499514),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924098499514/cu31924098499514_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924098499514,Pulpit Commentary,1930
120,The pulpit commentary (cu31924101105082),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105082/cu31924101105082_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105082,Pulpit Commentary,1914
120,The pulpit commentary (cu31924101104820),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104820/cu31924101104820_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104820,Pulpit Commentary,1890
120,The pulpit commentary (cu31924101104861),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104861/cu31924101104861_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104861,Pulpit Commentary,1862
120,The pulpit commentary (cu31924101104960),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104960/cu31924101104960_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104960,Pulpit Commentary,1853
120,The pulpit commentary (cu31924101105074),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105074/cu31924101105074_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105074,Pulpit Commentary,1844
120,The pulpit commentary (cu31924101104739),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104739/cu31924101104739_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104739,Pulpit Commentary,1832
120,The pulpit commentary (cu31924101104754),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104754/cu31924101104754_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104754,Pulpit Commentary,1784
120,The pulpit commentary (cu31924101104796),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104796/cu31924101104796_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104796,Pulpit Commentary,1774
120,The pulpit commentary (cu31924101105017),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105017/cu31924101105017_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105017,Pulpit Commentary,1752
120,The pulpit commentary (cu31924101104812),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104812/cu31924101104812_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104812,Pulpit Commentary,1698
120,The pulpit commentary (cu31924101104689),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104689/cu31924101104689_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104689,Pulpit Commentary,1658
120,The pulpit commentary (cu31924098499506),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924098499506/cu31924098499506_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924098499506,Pulpit Commentary,1619
120,The pulpit commentary (cu31924101104887),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104887/cu31924101104887_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104887,Pulpit Commentary,1588
120,The pulpit commentary (cu31924101105116),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105116/cu31924101105116_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105116,Pulpit Commentary,1583
120,The Preacher's complete homiletical commentary : (on an original plan). (preacherscomplet03newy),Various,https://archive.org/download/preacherscomplet03newy/preacherscomplet03newy_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomplet03newy,Preacher Homiletical,1578
120,The pulpit commentary (cu31924101104614),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104614/cu31924101104614_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104614,Pulpit Commentary,1571
120,The pulpit commentary (cu31924101105066),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105066/cu31924101105066_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105066,Pulpit Commentary,1568
120,The pulpit commentary (cu31924101105090),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105090/cu31924101105090_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105090,Pulpit Commentary,1565
120,The Preacher's complete homiletical commentary : (on an original plan). (preacherscomplet15newy),Various,https://archive.org/download/preacherscomplet15newy/preacherscomplet15newy_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomplet15newy,Preacher Homiletical,1556
120,The Preacher's complete homiletical commentary : (on an original plan). (preacherscomplet13newy),Various,https://archive.org/download/preacherscomplet13newy/preacherscomplet13newy_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomplet13newy,Preacher Homiletical,1548
120,The pulpit commentary (cu31924101104622),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104622/cu31924101104622_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104622,Pulpit Commentary,1547
120,The pulpit commentary (cu31924101104481),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104481/cu31924101104481_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104481,Pulpit Commentary,1535
120,The pulpit commentary (cu31924101104879),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101104879/cu31924101104879_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101104879,Pulpit Commentary,1527
120,The pulpit commentary (cu31924101105033),"Spence-Jones, H. D. M. (Henry Donald Maurice), 1836-1917",https://archive.org/download/cu31924101105033/cu31924101105033_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1890,cu31924101105033,Pulpit Commentary,1516
120,The pulpit commentary (pulpitcommentar02unkngoog),"Spence-Jones, Henry Donald Maurice, Dean of Gloucester, formerly Spence",https://archive.org/download/pulpitcommentar02unkngoog/pulpitcommentar02unkngoog_djvu.txt,Commentaries,Pulpit Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1880,pulpitcommentar02unkngoog,Pulpit Commentary,1516
120,The Preacher's complete homiletical commentary : (on an original plan). (preacherscomplet28newy),Various,https://archive.org/download/preacherscomplet28newy/preacherscomplet28newy_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomplet28newy,Preacher Homiletical,1512
120,The Preacher's complete homiletical commentary : (on an original plan). (preacherscomplet20newy),Various,https://archive.org/download/preacherscomplet20newy/preacherscomplet20newy_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomplet20newy,Preacher Homiletical,1497
