score,title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use,year,archive_identifier,source_group,downloads
120,The Preacher's complete homiletical commentary : (on an original plan). (preacherscomplet11newy),Various,https://archive.org/download/preacherscomplet11newy/preacherscomplet11newy_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomplet11newy,Preacher Homiletical,1437
120,The Preacher's complete homiletical commentary on the Old Testament : (on an original plan) (preacherscomple01unkngoog),Various,https://archive.org/download/preacherscomple01unkngoog/preacherscomple01unkngoog_djvu.txt,Commentaries,Preacher's Homiletical Commentary,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain commentary or homiletical reference for Bible study and teaching preparation. OCR text should be spot-checked before quotation.,1892,preacherscomple01unkngoog,Preacher Homiletical,1436
65,"A Christian Directory, Part 1: Christian Ethics","Baxter, Richard",https://www.gutenberg.org/ebooks/41633,Christian Living,Richard Baxter Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-41633,Project Gutenberg curated top-up,1732
65,"A Christian Directory, Part 2: Christian Economics","Baxter, Richard",https://www.gutenberg.org/ebooks/43800,Christian Living,Richard Baxter Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-43800,Project Gutenberg curated top-up,912
65,"A Christian Directory, Part 3: Christian Ecclesiastics","Baxter, Richard",https://www.gutenberg.org/ebooks/44655,Christian Living,Richard Baxter Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-44655,Project Gutenberg curated top-up,934
65,The Saint's Everlasting Rest: A Treatise of the Blessed State of the Saints in Their Enjoyment of God in Heaven,"Baxter, Richard",https://www.gutenberg.org/ebooks/58135,Christian Living,Richard Baxter Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-58135,Project Gutenberg curated top-up,751
65,The divine and moral songs of Isaac Watts: An essay thereon and a tentative list of editions,"Stone, Wilbur Macey",https://www.gutenberg.org/ebooks/78872,Christian Living,Hymns and Devotional Poetry,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-78872,Project Gutenberg curated top-up,
65,"A Moslem seeker after God: showing Islam at its best in the life and teaching of al-Ghazali, mystic and theologian of the eleventh century","Zwemer, Samuel Marinus",https://www.gutenberg.org/ebooks/74846,Missions,Missions,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-74846,Project Gutenberg curated top-up,458
120,"Forty years among the Telugus : a history of the mission of the Baptists of Ontario and Quebec, Canada, to the Telugus, South India, 1867-1907","Craig, John, 1852-1923",https://archive.org/download/fortyyearsamongt00craiuoft/fortyyearsamongt00craiuoft_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1908,fortyyearsamongt00craiuoft,Baptist History,2450
120,"The story of a 100 years, 1820-1920 : being the history of the Baptist Church in South Africa","Batts, H. J. (Henry James), 1856-1937",https://archive.org/download/thestoryofa100ye00battuoft/thestoryofa100ye00battuoft_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1922,thestoryofa100ye00battuoft,Baptist History,2373
120,The lone star. The history of the Telugu mission of the American Baptist missionary union,"Downie, David, 1838-1927",https://archive.org/download/cu31924050034267/cu31924050034267_djvu.txt,Baptist History,Baptist History,verified public domain,reviewed,Use with discernment;OCR spot-check,"Public-domain Baptist missions/history resource for research, teaching context, and historical study. OCR text should be spot-checked before quotation.",1893,cu31924050034267,Baptist History,2980
