title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use
"The most eloquent sermons of the greatest living preachers: Rev. Wm. Morley Punshon, D.D., Rev. Henry Ward Beecher, Rev. C.H. Spurgeon [microform] : containing select pulpit orations delivered on various occasions, from a great variety of texts of scripture, and including Dr. Punshon's famous ""Farewell sermon,"" preached in the Metropolitan Church, Toronto, previous to his departure for England : with portraits and biographical notices of each divine; and an introduction to Dr. Punshon's sermons","Punshon, W. Morley (William Morley), 1824-1881; Beecher, Henry Ward, 1813-1887; Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/cihm_33082/cihm_33082_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons on our Lord's parables : delivered at the Metropolitan Tabernacle and New Park Street Chapel,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsparables00spuruoft/sermonsparables00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The treasury of David,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/treasuryofdavid06spuruoft/treasuryofdavid06spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
My sermon notes : a selection from outlines of discourses delivered at the Metropolitan Taberbacle : from Romans to Revelation - CXCVI to CCLXIV,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonnotesasele00spuruoft/sermonnotesasele00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Till he come : communion meditations and addresses,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/tillhecome00spuruoft/tillhecome00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"The cheque book of the bank of faith : being precious promises arranged for daily use, with brief experimental comments","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/chequebookofbank00spur/chequebookofbank00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The autobiography of Charles H. Spurgeon,"Spurgeon, C. H. (Charles Haddon), 1834-1892; Spurgeon, Susannah Thompson, 1832-1903; Harrald, W J",https://archive.org/download/autobiographyofc04spur/autobiographyofc04spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Life and works of Rev. Charles H. Spurgeon : being a graphic account of the greatest preacher of modern times ...,"Northrop, Henry Davenport, 1836-1909; Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/lifeworksofrevch00nort/lifeworksofrevch00nort_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Commenting and commentaries: two lectures addressed to the students of the Pastors' College, Metropolitan Tabernacle, together with a catalogue of Biblical commentaries and expositions","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/commentpastors00spuruoft/commentpastors00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Spurgeon's gold..,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/spurgeonsgold000spur/spurgeonsgold000spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Hands full of honey : and other sermons preached in 1883,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/handsfullofhoney00spur/handsfullofhoney00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Commenting and commentaries,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/commentingcommen00spur/commentingcommen00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The autobiography of Charles H. Spurgeon,"Spurgeon, C. H. (Charles Haddon), 1834-1892; Spurgeon, Susannah Thompson, 1832-1903; Harrald, W J",https://archive.org/download/autobiographyofc02spur/autobiographyofc02spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Spurgeon's Illustrative anecdotes,"Spurgeon, C. H. (Charles Haddon), 1834-1892; Banks, Louis Albert, 1855-1933",https://archive.org/download/spurgeonsanecdot00spuruoft/spurgeonsanecdot00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Spurgeon's gems being brilliant passages from the discourses of the Rev. C. H. Spurgeon,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/spurgeonsgemsbei00spur/spurgeonsgemsbei00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The treasury of David,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/thetreasuryofdav02spuruoft/thetreasuryofdav02spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevch01spur/sermonsofrevch01spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevch08spur/sermonsofrevch08spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Evening by evening : or, Readings at eventide for the family or the closet","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/eveningbyevenin00spur/eveningbyevenin00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The art of illustration,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/artofillustratio00spur/artofillustratio00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp05spuruoft/sermonsofrevchsp05spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp15spuruoft/sermonsofrevchsp15spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The treasury of David: containing an original exposition of the book of Psalms; a collection of illustrative extracts from the whole range of literature; a series of homiletical hints upon almost every verse; and lists of writers upon each psalm,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/treasurydavidco07spurgoog/treasurydavidco07spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
My sermon-notes : a selection from outlines of discourses delivered at the Metropolitan Taberbacle : from Ecclesiastes to Malachi LXV to CXXIX,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/mysermonnotessel02spuruoft/mysermonnotessel02spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"According to promise : or, The Lord's method of dealing with his chosen people","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/accordingtopro00spur/accordingtopro00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp03spuruoft/sermonsofrevchsp03spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The treasury of David: containing an original exposition of the book of Psalms; a collection of illustrative extracts from the whole range of literature; a series of homiletical hints upon almost every verse; and lists of writers upon each psalm,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/treasurydavidco08spurgoog/treasurydavidco08spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp14spuruoft/sermonsofrevchsp14spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of the Rev. C. H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp00spur/sermonsofrevchsp00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Illustrations and meditations; or, Flowers from a Puritan's garden","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/illustrationsmed01spur/illustrationsmed01spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The Metropolitan Tabernacle pulpit : sermons,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/metropolitantab07spurgoog/metropolitantab07spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
My sermon notes : a selection from outlines of discourses delivered at the Metropolitan Tabernacle,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/mysermonnotessel04spur/mysermonnotessel04spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Types and emblems : being a collection of sermons preached on Sunday and Thursday evenings at the Metropolitan Tabernacle,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/typesemblemsbein00spur/typesemblemsbein00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Autobiography of Charles H. Spurgeon compiled from his diary, letters and records by his wife and his private secretary","Spurgeon, C. H. (Charles Haddon)",https://archive.org/download/autobiographyofc02inspur/autobiographyofc02inspur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The saint and his Saviour [microform] : the progress of the soul in the knowledge of Jesus,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/cihm_33548/cihm_33548_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp04spur/sermonsofrevchsp04spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp03spur/sermonsofrevchsp03spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The Metropolitan Tabernacle pulpit : sermons,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/metropolitantab09spurgoog/metropolitantab09spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"""The modern Whitfield."" Sermons of the Rev. C. H. Spurgeon, of London;","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/themodernwhitfie1856spur/themodernwhitfie1856spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of the Rev. C. H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp06spur/sermonsofrevchsp06spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp13spuruoft/sermonsofrevchsp13spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Lectures to my students : being addresses delivered to the students of the Pastors' College, Metropolitan Tabernacle","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/lecturestomystud1889spur/lecturestomystud1889spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"The Four great preachers [microform] : a collection of choice sermons by Spurgeon, Moody, Talmage, and Beecher, with short biographical sketches of these celebrated divines","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/cihm_12571/cihm_12571_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Life and works of Charles H. Spurgeon being a graphic account of the greatest preacher of modern times ... to which is added a vast collection of his eloquent sermons, brilliant writings, and witty sayings. By Henry Davenport Northrop","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/lifeandworksofch00spuruoft/lifeandworksofch00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Twelve soul-winning sermons, delivered at the Metropolitan Tabernacle","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/twelvesoulwinnin00spur/twelvesoulwinnin00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevch02spur/sermonsofrevch02spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp09spur/sermonsofrevchsp09spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
My sermon notes : a selection from outlines of discourses delivered at the Metropolitan Tabernacle,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/mysermonnotessel01spur/mysermonnotessel01spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevch07spur/sermonsofrevch07spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The treasury of David:,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/treasurydavidvo01spurgoog/treasurydavidvo01spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"John Ploughman's pictures; or, More of his plain talk for plain people","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/johnploughmansp00spurgoog/johnploughmansp00spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"The treasury of David : containing an original exposition of the book of Psalms ; a collection of illustrative extracts from the whole range of literature ; a series of homiletical hints upon almost every verse, and lists of writers upon each psalm","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/treasuryofdavidc0007spur/treasuryofdavidc0007spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Lectures to my students : being addresses delivered to the students of the Pastors' College, Metropolitan Tabernacle","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/lecturestomystud1877spur/lecturestomystud1877spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp19spuruoft/sermonsofrevchsp19spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Sermons preached and revised by the Rev. C. H. Spurgeon, fifth series. New York, Sheldon","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonspreachedr05spur/sermonspreachedr05spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
First healing and then service : and other sermons preached in 1885,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/firsthealing00spuruoft/firsthealing00spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
